,_id,contributors,coordinates,created_at,entities.hashtags,entities.symbols,entities.urls,entities.user_mentions,favorite_count,favorited,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,metadata.iso_language_code,metadata.result_type,place,possibly_sensitive,quoted_status.contributors,quoted_status.coordinates,quoted_status.created_at,quoted_status.entities.hashtags,quoted_status.entities.media,quoted_status.entities.symbols,quoted_status.entities.urls,quoted_status.entities.user_mentions,quoted_status.extended_entities.media,quoted_status.favorite_count,quoted_status.favorited,quoted_status.geo,quoted_status.id,quoted_status.id_str,quoted_status.in_reply_to_screen_name,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.is_quote_status,quoted_status.lang,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.place,quoted_status.possibly_sensitive,quoted_status.retweet_count,quoted_status.retweeted,quoted_status.source,quoted_status.text,quoted_status.truncated,quoted_status.user.contributors_enabled,quoted_status.user.created_at,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.description,quoted_status.user.entities.description.urls,quoted_status.user.entities.url.urls,quoted_status.user.favourites_count,quoted_status.user.follow_request_sent,quoted_status.user.followers_count,quoted_status.user.following,quoted_status.user.friends_count,quoted_status.user.geo_enabled,quoted_status.user.has_extended_profile,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.is_translation_enabled,quoted_status.user.is_translator,quoted_status.user.lang,quoted_status.user.listed_count,quoted_status.user.location,quoted_status.user.name,quoted_status.user.notifications,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_banner_url,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.protected,quoted_status.user.screen_name,quoted_status.user.statuses_count,quoted_status.user.time_zone,quoted_status.user.translator_type,quoted_status.user.url,quoted_status.user.utc_offset,quoted_status.user.verified,quoted_status.user.withheld_in_countries,quoted_status_id,quoted_status_id_str,retweet_count,retweeted,source,text,truncated,user.contributors_enabled,user.created_at,user.default_profile,user.default_profile_image,user.description,user.entities.description.urls,user.entities.url.urls,user.favourites_count,user.follow_request_sent,user.followers_count,user.following,user.friends_count,user.geo_enabled,user.has_extended_profile,user.id,user.id_str,user.is_translation_enabled,user.is_translator,user.lang,user.listed_count,user.location,user.name,user.notifications,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_banner_url,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.protected,user.screen_name,user.statuses_count,user.time_zone,user.translator_type,user.url,user.utc_offset,user.verified,user.withheld_in_countries
1786,620030a34452101455c51065,,,Feb 04 ,[],[],"[{""url"":""https://t.co/nqkEwEb5oQ"",""expanded_url"":""https://twitter.com/i/web/status/1489608785077415946"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]",[],5,False,,1489608785077415946,1489608785077415946,,,,,,False,en,en,recent,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FBI investigating HBCU bomb threats as a hate crime, suspects juveniles may be involved. 

I hope they find the per… https://t.co/nqkEwEb5oQ",True,False,Fri Jun 30 03:02:16 +0000 2017,True,False,#TrumpVirus #HandsOffMyHealthcare #TrumpVirusDeathToll618K #BlackLivesMatter #RestInPowerRBG #RepealLaAmendment1,[],,36746,False,546,False,1622,True,False,880622484806086658,880622484806086658,False,False,,15,"Louisiana, USA",BlueMomInARedState516@🏠😷😷😷,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/880622484806086658/1604800313,http://pbs.twimg.com/profile_images/1321097125153918977/xUgZQk0a_normal.jpg,https://pbs.twimg.com/profile_images/1321097125153918977/xUgZQk0a_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,GeauxTigers516,34330,,none,,,False,[]
1787,620030a34452101455c51066,,,Feb 04 ,[],[],"[{""url"":""https://t.co/kbS3GECdGh"",""expanded_url"":""https://www.americanpress.com/2022/02/01/despite-outcry-da-says-charges-in-newspaper-carrier-attack-appropriate/"",""display_url"":""americanpress.com/2022/02/01/des…"",""indices"":[113,136]}]",[],0,False,,1489607984137347072,1489607984137347072,,,,,,False,en,en,recent,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This does not sound like second-degree battery. This sounds like a HATE CRIME and attempted MODERN-DAY LYNCHING. https://t.co/kbS3GECdGh,False,False,Sun Oct 25 22:10:05 +0000 2015,False,False,"NOLA born. Law, religion, politics, ethics, & human rights. #AlwaysWithHer #NO2CAPN #TRUSTWOMEN #EndGunViolence #LaLegeWatcher #VotingRights #KeepAbortionLegal",[],,56529,False,3235,False,4829,False,False,4017653352,4017653352,False,False,,98,Louisiana,Christy Green,False,50C878,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,https://pbs.twimg.com/profile_banners/4017653352/1445811840,http://pbs.twimg.com/profile_images/1167493407486480384/SMRbmbSe_normal.jpg,https://pbs.twimg.com/profile_images/1167493407486480384/SMRbmbSe_normal.jpg,50C878,000000,000000,000000,False,False,lachristygreen,113545,,none,,,False,[]
1788,620030a34452101455c51067,,,Feb 04 ,[],[],"[{""url"":""https://t.co/s8eH7yIJXk"",""expanded_url"":""https://www.npr.org/2022/02/03/1078117399/greg-mcmichael-reverses-plan-to-plead-guilty-to-a-hate-crime-in-ahmaud-arberys-d?utm_campaign=storyshare&utm_source=twitter.com&utm_medium=social"",""display_url"":""npr.org/2022/02/03/107…"",""indices"":[86,109]}]",[],0,False,,1489607952734605315,1489607952734605315,,,,,,False,en,en,recent,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Greg McMichael reverses plan to plead guilty to a hate crime in Ahmaud Arbery's death https://t.co/s8eH7yIJXk,False,False,Wed Mar 04 19:14:43 +0000 2009,False,False,"KNAU, Arizona Public Radio, brings NPR news and talk, award-winning local reporting, and great classical music  to communities across northern Arizona",[],"[{""url"":""https://t.co/a78pLG5R5A"",""expanded_url"":""http://www.knau.org"",""display_url"":""knau.org"",""indices"":[0,23]}]",6,False,5460,False,459,False,False,22818119,22818119,False,False,,216,"Flagstaff, AZ ",KNAU,False,3C3E3C,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,False,https://pbs.twimg.com/profile_banners/22818119/1643142784,http://pbs.twimg.com/profile_images/1642226313/n98642777805_2718141_7245928_normal.jpg,https://pbs.twimg.com/profile_images/1642226313/n98642777805_2718141_7245928_normal.jpg,D12A00,D12A00,A3A3A3,080808,False,False,AZPubRadio,14508,,none,https://t.co/a78pLG5R5A,,False,[]
1789,620030a34452101455c51068,,,Feb 04 ,"[{""text"":""killer"",""indices"":[7,14]},{""text"":""father"",""indices"":[17,24]},{""text"":""hate"",""indices"":[46,51]},{""text"":""crime"",""indices"":[52,58]}]",[],"[{""url"":""https://t.co/WmUORrOMsb"",""expanded_url"":""https://oddcrimes.com/static/2022/02/04/Arbery-killers-father-retracts-plea-before-hate-crime-trial.php"",""display_url"":""oddcrimes.com/static/2022/02…"",""indices"":[87,110]}]",[],0,False,,1489606943350177794,1489606943350177794,,,,,,False,en,en,recent,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://pulpnews.com"" rel=""nofollow"">PulpNews</a>",Arbery #killer's #father retracts plea before #hate #crime trial  - Feb 4 @ 9:26 AM ET https://t.co/WmUORrOMsb,False,False,Fri Jan 01 14:32:20 +0000 2010,False,False,The Fastest Crime News Updates on the Planet!,[],"[{""url"":""https://t.co/iQ8c4IcHeC"",""expanded_url"":""http://OddCrimes.com"",""display_url"":""OddCrimes.com"",""indices"":[0,23]}]",81,False,5151,False,918,False,False,100986964,100986964,False,False,,1014,USA,PulpNews Crime,False,000000,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,True,https://pbs.twimg.com/profile_banners/100986964/1568716356,http://pbs.twimg.com/profile_images/1173908179320791040/vuqZqND8_normal.jpg,https://pbs.twimg.com/profile_images/1173908179320791040/vuqZqND8_normal.jpg,CE0000,000000,FFFFFF,0066CC,True,False,PulpNews,4002640,,none,https://t.co/iQ8c4IcHeC,,False,[]
1790,620030a44452101455c51069,,,Feb 04 ,[],[],"[{""url"":""https://t.co/9chiXfhIbt"",""expanded_url"":""https://ubnm.co/MdnB4I"",""display_url"":""ubnm.co/MdnB4I"",""indices"":[77,100]},{""url"":""https://t.co/zXQJTVN8tu"",""expanded_url"":""https://twitter.com/i/web/status/1489603659734343684"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]",[],0,False,,1489603659734343684,1489603659734343684,,,,,,False,en,en,recent,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""https://ubnm.com"" rel=""nofollow"">UBNM</a>",One of Ahmaud Arbery's killers due in U.S. court for hate-crime plea hearing https://t.co/9chiXfhIbt (via Reuters o… https://t.co/zXQJTVN8tu,True,False,Tue Apr 19 21:56:32 +0000 2011,False,False,Unified Brain News Media. A whole new way to discover news.,[],"[{""url"":""https://t.co/DD3uEvPuWF"",""expanded_url"":""https://ubnm.com"",""display_url"":""ubnm.com"",""indices"":[0,23]}]",23,False,111,False,0,False,False,284742679,284742679,False,False,,4,United States,UBNM,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/284742679/1483125968,http://pbs.twimg.com/profile_images/870591909655445505/9c9Fwv1R_normal.jpg,https://pbs.twimg.com/profile_images/870591909655445505/9c9Fwv1R_normal.jpg,2E2E2E,000000,000000,000000,False,False,ubnm,51542,,none,https://t.co/DD3uEvPuWF,,False,[]
1791,620030a44452101455c5106a,,,Feb 04 ,[],[],"[{""url"":""https://t.co/GWyeS4aif6"",""expanded_url"":""https://www.fbi.gov/news/stories/community-outreach-seeks-to-improve-hate-crime-reporting-020322"",""display_url"":""fbi.gov/news/stories/c…"",""indices"":[57,80]}]",[],0,False,,1489601385230331909,1489601385230331909,,,,,,False,en,en,recent,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Community Outreach Seeks to Improve Hate Crime Reporting https://t.co/GWyeS4aif6,False,False,Mon Sep 07 15:30:49 +0000 2020,True,False,"Would like to end animal suffering and human abuse! Sifting trough  BS. Residential off-grid, electric vehicles, sustainability, Accountability. No Maga fool🌊",[],,24307,False,1006,False,1049,False,False,1302992681266589701,1302992681266589701,False,False,,2,"SOCAL, USA",Paul,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/1302992681266589701/1605652886,http://pbs.twimg.com/profile_images/1414574475090161669/tj6kWlky_normal.jpg,https://pbs.twimg.com/profile_images/1414574475090161669/tj6kWlky_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,Paul120903,37423,,none,,,False,[]
1792,620030a44452101455c5106b,,,Feb 04 ,[],[],"[{""url"":""https://t.co/fRCQ4bEJ9L"",""expanded_url"":""https://twitter.com/i/web/status/1489601133215731721"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[116,139]}]",[],1,False,,1489601133215731721,1489601133215731721,,,,,,False,en,en,recent,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The man who initiated the deadly chase that ended in the shooting of Ahmaud Arbery won’t plead guilty to a federal… https://t.co/fRCQ4bEJ9L,True,False,Wed Aug 05 15:06:49 +0000 2020,True,False,"A free, non-stop stream of breaking news and live events with live reports from across the US.  LiveNOW has limited commentary and no opinion.",[],"[{""url"":""https://t.co/JcHDqJ5ijD"",""expanded_url"":""https://www.livenowfox.com/"",""display_url"":""livenowfox.com"",""indices"":[0,23]}]",403,False,3502,False,627,False,True,1291027746324279299,1291027746324279299,False,False,,49,United States,LiveNOW from FOX,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/1291027746324279299/1636721292,http://pbs.twimg.com/profile_images/1459140970952413192/58L4CMDU_normal.png,https://pbs.twimg.com/profile_images/1459140970952413192/58L4CMDU_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,livenowfox,7500,,none,https://t.co/JcHDqJ5ijD,,True,[]
1793,620030a44452101455c5106c,,,Feb 04 ,[],[],"[{""url"":""https://t.co/qy4i0RAFzd"",""expanded_url"":""https://twitter.com/i/web/status/1489590830696443910"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[116,139]}]",[],0,False,,1489590830696443910,1489590830696443910,,,,,,False,en,en,recent,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The man who initiated the deadly chase that ended in the shooting of Ahmaud Arbery has reversed course and decided… https://t.co/qy4i0RAFzd,True,False,Wed May 20 19:55:47 +0000 2009,False,False,"We’re your home for local news, weather and sports, we’re KFDX and Texoma’s Fox, we’re the spirit of Texoma!",[],"[{""url"":""https://t.co/lREXHpuaDD"",""expanded_url"":""http://texomashomepage.com"",""display_url"":""texomashomepage.com"",""indices"":[0,23]}]",1475,False,7693,False,489,True,False,41435071,41435071,False,False,,210,"Wichita Falls, Texas",Texoma's Homepage,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,https://pbs.twimg.com/profile_banners/41435071/1549288678,http://pbs.twimg.com/profile_images/1016787101302566912/1hICqsDJ_normal.jpg,https://pbs.twimg.com/profile_images/1016787101302566912/1hICqsDJ_normal.jpg,0084B4,A8C7F7,C0DFEC,333333,True,False,TexomasHomepage,66304,,none,https://t.co/lREXHpuaDD,,True,[]
1794,620030a44452101455c5106d,,,Feb 04 ,[],[],"[{""url"":""https://t.co/T5q03L0dDa"",""expanded_url"":""https://timcast.com/news/gregory-mcmichael-convicted-of-killing-ahmaud-arbery-will-not-plead-guilty-to-hate-crime/"",""display_url"":""timcast.com/news/gregory-m…"",""indices"":[107,130]}]",[],0,False,,1489589293760851977,1489589293760851977,,,,,,False,en,en,recent,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Gregory McMichael will not plead guilty to federal hate crime in relation to the death of Ahmaud Arbery. 

https://t.co/T5q03L0dDa",False,False,Mon Mar 07 21:39:44 +0000 2016,False,False,"Journalist @timcast, Yahoo! & Huff Post Top 10 Leader 🔥, Founder of SPARTN Monkey Rescue, Investor/Advisor, michaelrobison.eth #LGBTQ 🏳️‍🌈",[],"[{""url"":""https://t.co/6YLdhUrHZg"",""expanded_url"":""https://timcast.com"",""display_url"":""timcast.com"",""indices"":[0,23]}]",15363,False,10476,False,1957,False,True,706957529033539584,706957529033539584,False,False,,44,United States,Michael Robison,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/706957529033539584/1638940135,http://pbs.twimg.com/profile_images/1443178863719243776/vIJIBiCZ_normal.jpg,https://pbs.twimg.com/profile_images/1443178863719243776/vIJIBiCZ_normal.jpg,FF691F,000000,000000,000000,False,False,MichaelRobison,11777,,none,https://t.co/6YLdhUrHZg,,False,[]
1795,620030a44452101455c5106e,,,Feb 04 ,[],[],[],[],0,False,,1489587775598837763,1489587775598837763,,,,,,False,en,en,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>",Ugh! It smells like hate crime and nightgown.,False,False,Tue May 21 19:44:02 +0000 2019,True,False,Assume everyone will pollute the shades of Pemberly and you’ll never be disappointed,[],,2,False,13,False,0,False,True,1130922215896043520,1130922215896043520,False,False,,0,"Nowhere, USA",Lady Catherine de Beckett-Rose,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/1130922215896043520/1558476950,http://pbs.twimg.com/profile_images/1130960416031629312/6TrEaCJa_normal.jpg,https://pbs.twimg.com/profile_images/1130960416031629312/6TrEaCJa_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,LadyCatherined5,23542,,none,,,False,[]
1796,620030a44452101455c5106f,,,Feb 04 ,[],[],[],[],2,False,,1489585519478685696,1489585519478685696,,,,,,False,en,en,recent,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hate is a crime in God's eyes 👁️👁️ https://t.co/O7ShWJ46yX,False,False,Tue Dec 19 11:19:52 +0000 2017,True,False,"FRIEND OF GOD
•ECONOMIST 
•FLIGHT Dispatcher
•∆®h¥m£°° lyricist ∆
°🇳🇬 =🇬🇭",[],,1830,False,668,False,2638,True,True,943078425392279552,943078425392279552,False,False,,1,Earth ,RH¥M€-L¥®I©@L,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/943078425392279552/1602243557,http://pbs.twimg.com/profile_images/1483857200082788364/fKY6b-kn_normal.jpg,https://pbs.twimg.com/profile_images/1483857200082788364/fKY6b-kn_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,SupremeJizzle,1049,,none,,,False,[]
1797,620030a44452101455c51070,,,Feb 04 ,[],[],"[{""url"":""https://t.co/YkWpyoTLS0"",""expanded_url"":""https://twitter.com/i/web/status/1489584300198662149"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[104,127]}]",[],0,False,,1489584300198662149,1489584300198662149,,,,,,False,en,en,recent,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""Greg McMichael won’t plead to hate crime in Arbery death"" 

Let's put the death penalty on the table.… https://t.co/YkWpyoTLS0",True,False,Fri Jul 10 06:36:57 +0000 2015,True,False,"Perpetual student, career changer, 5 degrees all in different fields 2.5 Masters.... 2 Hybrid cars... will croak before I know what I want to be when I grow up.",[],,18077,False,104,False,148,True,False,3273862824,3273862824,False,False,,2,United States,Sylvia Forte,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/3273862824/1437153950,http://pbs.twimg.com/profile_images/622094549058387968/R5XPMwCP_normal.jpg,https://pbs.twimg.com/profile_images/622094549058387968/R5XPMwCP_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,4439234d179d485,26778,,none,,,False,[]
1798,620030a44452101455c51071,,,Feb 04 ,[],[],"[{""url"":""https://t.co/cw8r7OHB7e"",""expanded_url"":""https://www.cnn.com/2022/02/04/us/travis-mcmichael-federal-hearing-ahmaud-arbery-killing/index.html"",""display_url"":""cnn.com/2022/02/04/us/…"",""indices"":[107,130]}]",[],1,False,,1489582255324467202,1489582255324467202,,,,,,False,en,en,recent,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Travis McMichael is due back in federal court today after his plea deal on hate crime charges was rejected
https://t.co/cw8r7OHB7e",False,False,Mon Aug 15 05:40:17 +0000 2016,True,False,Furthering the advancement of Black Causes in the Black Community. Tackling Black Issues. Removing White Influence. “The Collective”.,[],"[{""url"":""https://t.co/35YDx9w41D"",""expanded_url"":""http://www.blacklivesmatter.com"",""display_url"":""blacklivesmatter.com"",""indices"":[0,23]}]",1187,False,1344,False,2678,False,False,765060522450432000,765060522450432000,False,False,,3,United States,Sirius Brown,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/765060522450432000/1558607491,http://pbs.twimg.com/profile_images/1131508108021436416/6IO_s4Il_normal.jpg,https://pbs.twimg.com/profile_images/1131508108021436416/6IO_s4Il_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,siriusbrown007,6416,,none,https://t.co/35YDx9w41D,,False,[]
1799,620030a44452101455c51072,,,Feb 04 ,[],[],"[{""url"":""https://t.co/h9pgTl1maD"",""expanded_url"":""https://twitter.com/i/web/status/1489582198558707719"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]",[],1,False,,1489582198558707719,1489582198558707719,,,,,,False,en,en,recent,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Gregory McMichael will face trial on federal hate crime charges in Ahmaud Arbery killing after withdrawing plea agr… https://t.co/h9pgTl1maD,True,False,Mon Aug 15 05:40:17 +0000 2016,True,False,Furthering the advancement of Black Causes in the Black Community. Tackling Black Issues. Removing White Influence. “The Collective”.,[],"[{""url"":""https://t.co/35YDx9w41D"",""expanded_url"":""http://www.blacklivesmatter.com"",""display_url"":""blacklivesmatter.com"",""indices"":[0,23]}]",1187,False,1344,False,2678,False,False,765060522450432000,765060522450432000,False,False,,3,United States,Sirius Brown,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/765060522450432000/1558607491,http://pbs.twimg.com/profile_images/1131508108021436416/6IO_s4Il_normal.jpg,https://pbs.twimg.com/profile_images/1131508108021436416/6IO_s4Il_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,siriusbrown007,6416,,none,https://t.co/35YDx9w41D,,False,[]
1800,620030a54452101455c51073,,,Feb 04 ,[],[],"[{""url"":""https://t.co/NJvX6v9pnM"",""expanded_url"":""https://www.npr.org/2022/02/03/1078117399/greg-mcmichael-reverses-plan-to-plead-guilty-to-a-hate-crime-in-ahmaud-arberys-d?sc=18&f=1001"",""display_url"":""npr.org/2022/02/03/107…"",""indices"":[86,109]}]",[],0,False,,1489581313396936704,1489581313396936704,,,,,,False,en,en,recent,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Greg McMichael reverses plan to plead guilty to a hate crime in Ahmaud Arbery's death https://t.co/NJvX6v9pnM,False,False,Thu Jul 02 03:04:19 +0000 2009,False,False,"- Corvid lover (Crows, Ravens, Jays, Magpies)

- 🌍🌎🌏 Earth lover

- #IStandWithBiden

- Please no DMs",[],,54048,False,3304,False,4235,False,False,52948986,52948986,False,False,,3,USA,corvid 317,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,https://pbs.twimg.com/profile_banners/52948986/1598727103,http://pbs.twimg.com/profile_images/1268280272287444993/vIAvAKgp_normal.jpg,https://pbs.twimg.com/profile_images/1268280272287444993/vIAvAKgp_normal.jpg,038543,EEEEEE,F6F6F6,333333,True,False,corvid317,43331,,none,,,False,[]
1801,620030a54452101455c51074,,,Feb 04 ,[],[],"[{""url"":""https://t.co/sbHk68v9Zt"",""expanded_url"":""https://twitter.com/i/web/status/1489570549588234240"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]","[{""screen_name"":""RyanAtkins0n"",""name"":""Ryan Atkinson"",""id"":1486642631396376600,""id_str"":""1486642631396376577"",""indices"":[0,13]},{""screen_name"":""CNN"",""name"":""CNN"",""id"":759251,""id_str"":""759251"",""indices"":[14,18]}]",1,False,,1489570549588234240,1489570549588234240,RyanAtkins0n,1.489557366920315e+18,1.489557366920315e+18,1.4866426313963766e+18,1.4866426313963766e+18,False,en,en,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@RyanAtkins0n @CNN White on Black crime is almost always a hate crime while the other isn't. The focus of this tria… https://t.co/sbHk68v9Zt,True,False,Wed Feb 03 00:48:29 +0000 2010,False,False,Proud Republican. I will never become a Trumplican. Trump is destroying what's left of the Republican party.,[],,3077,False,24,False,82,False,False,110859813,110859813,False,False,,0,"Somewhere, US",R. You there,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/110859813/1641827973,http://pbs.twimg.com/profile_images/1484865626774646785/756HZcp8_normal.jpg,https://pbs.twimg.com/profile_images/1484865626774646785/756HZcp8_normal.jpg,1B95E0,000000,000000,000000,False,False,CableBro_,1754,,none,,,False,[]
